,age,gender,split,final
29130,40,M,02:24:10,05:34:21
29131,27,M,02:04:34,05:34:21
29132,38,M,02:18:37,05:34:22
29133,40,W,02:14:28,05:34:22
29134,27,W,02:17:02,05:34:22
29135,38,W,02:21:52,05:34:23
29136,25,W,02:24:10,05:34:23
29137,42,M,02:09:40,05:34:23
29138,45,W,02:24:02,05:34:23
29139,29,W,02:18:36,05:34:23
29140,42,M,02:07:58,05:34:23
29141,32,M,02:10:07,05:34:23
29142,53,M,02:29:28,05:34:24
29143,54,M,02:27:05,05:34:24
29144,24,W,02:17:14,05:34:24
29145,28,W,02:15:30,05:34:25
29146,44,M,02:23:55,05:34:25
29147,52,W,02:31:34,05:34:26
29148,45,W,02:19:57,05:34:26
29149,29,W,02:18:22,05:34:26
29150,35,W,02:24:25,05:34:26
29151,47,M,02:15:51,05:34:26
29152,59,M,02:29:24,05:34:27
29153,49,W,02:23:44,05:34:27
29154,42,M,01:59:45,05:34:27
29155,49,M,02:09:09,05:34:27
29156,29,W,02:26:14,05:34:28
29157,32,M,02:25:08,05:34:29
29158,26,W,02:26:57,05:34:29
29159,42,M,02:14:13,05:34:29
29160,52,W,02:27:03,05:34:29
29161,35,W,02:15:48,05:34:30
29162,55,M,02:18:09,05:34:31
29163,32,W,02:20:56,05:34:31
29164,36,W,02:10:56,05:34:31
29165,45,M,02:18:37,05:34:32
29166,56,M,02:18:41,05:34:32
29167,35,W,02:26:17,05:34:32
29168,38,M,02:05:40,05:34:32
29169,35,W,02:17:04,05:34:33
29170,42,W,02:14:53,05:34:33
29171,43,M,02:15:18,05:34:33
29172,53,W,02:11:55,05:34:33
29173,28,W,02:13:01,05:34:35
29174,48,M,02:25:57,05:34:35
29175,30,W,02:22:10,05:34:35
29176,45,W,02:25:56,05:34:36
29177,49,W,02:20:44,05:34:36
29178,59,W,02:16:41,05:34:37
29179,60,M,02:30:27,05:34:37
29180,47,W,02:20:21,05:34:37
29181,41,W,02:16:39,05:34:38
29182,64,M,02:14:36,05:34:38
29183,48,W,02:16:39,05:34:38
29184,56,W,02:18:48,05:34:38
29185,42,M,02:21:02,05:34:39
29186,52,M,02:19:49,05:34:39
29187,54,W,02:20:59,05:34:40
29188,27,W,02:20:22,05:34:40
29189,36,W,02:26:55,05:34:40
29190,32,W,02:26:06,05:34:41
29191,31,M,02:03:30,05:34:41
29192,53,M,02:18:52,05:34:41
29193,48,W,02:14:39,05:34:41
29194,29,W,02:21:29,05:34:41
29195,51,M,02:15:18,05:34:42
29196,32,M,01:54:49,05:34:42
29197,42,W,02:20:26,05:34:42
29198,23,M,02:14:00,05:34:43
29199,46,M,02:27:12,05:34:43
29200,43,M,02:21:56,05:34:43
29201,45,W,02:18:53,05:34:43
29202,40,M,02:17:16,05:34:44
29203,37,M,02:21:33,05:34:44
29204,39,M,02:17:53,05:34:44
29205,49,W,02:17:11,05:34:45
29206,58,M,02:23:38,05:34:45
29207,56,W,02:26:13,05:34:45
29208,41,M,02:15:54,05:34:45
29209,47,M,02:16:17,05:34:46
29210,54,M,02:20:52,05:34:46
29211,31,M,02:18:34,05:34:46
29212,59,M,02:17:39,05:34:47
29213,59,M,02:01:29,05:34:47
29214,33,M,02:17:51,05:34:48
29215,52,W,02:16:33,05:34:48
29216,53,M,02:30:46,05:34:48
29217,42,W,02:22:39,05:34:48
29218,55,M,02:29:28,05:34:48
29219,37,M,02:06:56,05:34:48
29220,37,W,02:10:27,05:34:49
29221,45,W,02:16:58,05:34:49
29222,57,M,02:19:40,05:34:49
29223,43,M,02:15:47,05:34:50
29224,38,M,02:29:18,05:34:50
29225,37,W,02:21:36,05:34:50
29226,39,M,02:20:22,05:34:50
29227,42,W,02:16:34,05:34:50
29228,32,M,02:15:23,05:34:50
29229,36,M,02:23:27,05:34:50
29230,62,M,02:14:39,05:34:51
29231,37,M,02:27:38,05:34:51
29232,43,W,02:23:18,05:34:51
29233,50,M,02:20:55,05:34:52
29234,46,M,02:12:39,05:34:52
29235,35,W,02:13:40,05:34:52
29236,26,W,02:03:22,05:34:52
29237,44,M,02:06:40,05:34:53
29238,24,W,02:18:02,05:34:53
29239,57,M,02:24:21,05:34:53
29240,27,W,02:15:51,05:34:53
29241,45,M,02:22:52,05:34:53
29242,48,M,02:14:59,05:34:54
29243,37,W,02:16:42,05:34:54
29244,26,W,02:22:15,05:34:54
29245,23,W,02:08:29,05:34:54
29246,46,M,02:25:52,05:34:54
29247,37,W,02:21:24,05:34:55
29248,44,M,02:04:51,05:34:55
29249,38,W,02:17:28,05:34:55
29250,24,W,02:26:57,05:34:55
29251,56,M,02:16:29,05:34:55
29252,33,W,02:22:14,05:34:56
29253,41,M,02:22:22,05:34:56
29254,34,W,02:23:16,05:34:56
29255,41,W,02:13:21,05:34:56
29256,42,W,02:19:25,05:34:56
29257,23,W,02:17:11,05:34:56
29258,28,M,02:21:32,05:34:57
29259,45,M,02:04:12,05:34:57
29260,34,M,02:06:17,05:34:57
29261,45,M,02:14:45,05:34:57
29262,55,W,02:18:32,05:34:57
29263,23,W,02:16:16,05:34:58
29264,46,M,02:27:23,05:34:58
29265,45,W,02:22:06,05:34:59
29266,52,W,02:23:21,05:34:59
29267,51,M,02:18:14,05:34:59
29268,46,M,02:17:30,05:34:59
29269,59,M,02:14:03,05:34:59
29270,47,W,02:18:46,05:35:00
29271,42,W,02:27:23,05:35:00
29272,44,W,02:19:47,05:35:00
29273,46,W,02:21:07,05:35:00
29274,26,M,02:19:11,05:35:00
29275,31,W,02:18:19,05:35:01
29276,52,M,02:18:52,05:35:01
29277,41,W,02:25:39,05:35:01
29278,48,M,02:20:38,05:35:02
29279,45,M,02:08:17,05:35:02
29280,49,M,02:23:31,05:35:02
29281,49,W,02:17:53,05:35:02
29282,31,W,02:22:40,05:35:02
29283,37,W,02:16:33,05:35:03
29284,23,W,02:18:03,05:35:03
29285,54,M,02:10:40,05:35:03
29286,36,W,02:15:12,05:35:04
29287,46,M,02:17:02,05:35:04
29288,24,M,02:11:37,05:35:05
29289,20,M,02:16:49,05:35:05
29290,37,W,02:20:46,05:35:05
29291,59,M,02:23:28,05:35:05
29292,68,M,02:21:42,05:35:06
29293,28,W,02:15:24,05:35:06
29294,34,M,02:21:56,05:35:06
29295,41,W,02:31:23,05:35:07
29296,37,W,02:17:25,05:35:07
29297,59,M,02:11:43,05:35:07
29298,26,M,02:14:27,05:35:07
29299,51,M,02:12:47,05:35:07
29300,43,M,02:19:46,05:35:08
29301,42,M,02:19:21,05:35:08
29302,48,M,02:11:53,05:35:08
29303,40,M,02:26:20,05:35:08
29304,23,M,02:16:56,05:35:09
29305,67,M,02:14:40,05:35:09
29306,59,M,02:29:36,05:35:11
29307,30,M,02:18:40,05:35:11
29308,34,M,02:06:42,05:35:11
29309,23,M,02:14:34,05:35:11
29310,53,M,02:08:46,05:35:12
29311,45,W,02:21:58,05:35:12
29312,49,W,02:18:01,05:35:13
29313,34,W,02:26:10,05:35:13
29314,44,W,02:23:03,05:35:13
29315,61,M,02:14:27,05:35:13
29316,42,W,02:17:22,05:35:14
29317,42,M,02:15:38,05:35:14
29318,37,M,02:15:17,05:35:14
29319,28,M,02:05:07,05:35:14
29320,27,M,02:17:18,05:35:15
29321,49,W,02:24:36,05:35:15
29322,28,W,02:16:20,05:35:16
29323,45,W,02:25:49,05:35:16
29324,43,W,02:19:36,05:35:17
29325,25,W,02:24:06,05:35:17
29326,57,M,02:05:44,05:35:17
29327,44,M,02:11:10,05:35:17
29328,65,M,02:28:53,05:35:18
29329,29,W,02:16:22,05:35:18
29330,41,M,02:25:50,05:35:19
29331,35,W,02:20:02,05:35:19
29332,34,M,02:10:43,05:35:20
29333,73,W,02:15:36,05:35:20
29334,49,M,02:18:18,05:35:20
29335,57,M,02:17:22,05:35:20
29336,50,M,02:23:08,05:35:20
29337,44,M,02:12:14,05:35:21
29338,49,M,02:27:46,05:35:21
29339,39,W,02:24:35,05:35:21
29340,34,M,02:16:26,05:35:21
29341,49,M,02:08:38,05:35:22
29342,42,M,02:07:36,05:35:22
29343,50,W,02:07:47,05:35:22
29344,30,M,02:18:56,05:35:23
29345,48,W,02:20:57,05:35:24
29346,34,W,02:22:55,05:35:24
29347,40,W,02:17:12,05:35:24
29348,35,M,02:13:17,05:35:26
29349,27,W,02:21:18,05:35:27
29350,28,W,02:18:40,05:35:27
29351,47,W,02:17:14,05:35:28
29352,18,W,02:12:53,05:35:28
29353,39,M,02:16:56,05:35:28
29354,26,M,02:30:05,05:35:29
29355,40,W,02:13:53,05:35:29
29356,41,W,02:32:25,05:35:29
29357,51,M,02:20:50,05:35:29
29358,42,W,02:15:55,05:35:30
29359,57,M,02:21:59,05:35:30
29360,51,W,02:20:38,05:35:30
29361,50,W,02:28:04,05:35:30
29362,46,W,02:23:12,05:35:32
29363,40,M,02:14:11,05:35:32
29364,42,W,02:16:35,05:35:32
29365,53,M,02:18:41,05:35:34
29366,46,M,02:10:59,05:35:34
29367,30,M,02:11:44,05:35:34
29368,58,M,02:15:34,05:35:35
29369,37,W,02:28:26,05:35:35
29370,44,W,02:08:05,05:35:36
29371,24,M,02:02:54,05:35:36
29372,35,W,02:28:35,05:35:36
29373,18,M,02:25:00,05:35:36
29374,49,W,02:22:56,05:35:36
29375,27,W,02:27:07,05:35:36
29376,53,M,02:20:54,05:35:36
29377,52,W,02:15:30,05:35:36
29378,47,W,02:19:07,05:35:37
29379,40,W,02:22:03,05:35:37
29380,43,W,02:21:14,05:35:37
29381,35,W,02:26:00,05:35:38
29382,53,M,02:47:27,05:35:38
29383,56,M,02:22:36,05:35:38
29384,33,M,02:20:35,05:35:39
29385,33,W,02:27:58,05:35:39
29386,25,W,02:32:14,05:35:39
29387,32,M,02:05:58,05:35:40
29388,39,M,02:32:07,05:35:40
29389,27,M,02:13:37,05:35:41
29390,35,M,02:10:38,05:35:41
29391,50,M,02:20:55,05:35:42
29392,55,M,02:13:46,05:35:42
29393,38,M,02:01:45,05:35:42
29394,24,W,02:09:25,05:35:44
29395,37,M,02:13:59,05:35:44
29396,28,M,02:12:47,05:35:44
29397,28,W,02:23:04,05:35:45
29398,53,M,02:15:12,05:35:45
29399,45,M,02:19:58,05:35:45
29400,42,W,02:15:07,05:35:45
29401,59,M,02:10:56,05:35:45
29402,37,W,02:16:36,05:35:45
29403,53,M,02:19:24,05:35:46
29404,40,W,02:25:33,05:35:46
29405,51,W,02:17:11,05:35:46
29406,36,W,02:21:18,05:35:46
29407,50,W,02:20:10,05:35:47
29408,30,W,02:23:20,05:35:47
29409,44,M,02:09:56,05:35:47
29410,51,M,02:11:40,05:35:47
29411,36,M,02:21:24,05:35:47
29412,23,W,02:12:39,05:35:48
29413,29,W,02:24:17,05:35:48
29414,25,W,02:23:55,05:35:48
29415,39,M,02:15:11,05:35:48
29416,34,M,02:14:51,05:35:48
29417,40,W,02:22:27,05:35:48
29418,34,W,02:24:34,05:35:48
29419,63,W,02:22:59,05:35:49
29420,36,M,02:19:03,05:35:49
29421,41,W,02:20:15,05:35:49
29422,34,M,02:10:58,05:35:49
29423,50,M,02:15:06,05:35:50
29424,51,M,02:15:28,05:35:50
29425,28,W,02:16:56,05:35:50
29426,41,W,02:17:19,05:35:50
29427,43,W,02:13:07,05:35:51
29428,47,W,02:24:36,05:35:51
29429,57,M,02:21:15,05:35:51
29430,37,M,02:17:33,05:35:52
29431,33,W,02:21:38,05:35:52
29432,48,W,02:13:42,05:35:53
29433,22,W,02:17:02,05:35:53
29434,48,M,02:14:10,05:35:53
29435,48,W,02:31:07,05:35:53
29436,25,W,02:08:59,05:35:53
29437,36,M,02:18:44,05:35:54
29438,47,M,02:20:42,05:35:54
29439,24,M,01:52:16,05:35:54
29440,58,M,02:17:56,05:35:55
29441,31,W,02:19:41,05:35:55
29442,49,M,02:14:09,05:35:56
29443,28,W,02:28:22,05:35:56
29444,25,W,02:16:58,05:35:56
29445,49,M,02:16:27,05:35:56
29446,32,W,02:23:27,05:35:56
29447,34,M,02:24:14,05:35:56
29448,37,W,02:17:18,05:35:56
29449,25,W,02:25:28,05:35:56
29450,49,M,02:16:48,05:35:56
29451,55,W,02:16:40,05:35:56
29452,40,W,02:23:14,05:35:57
29453,55,M,02:19:14,05:35:57
29454,34,M,02:24:29,05:35:58
29455,52,M,02:17:47,05:35:58
29456,60,M,02:18:54,05:35:59
29457,22,M,02:25:30,05:35:59
29458,42,W,02:14:24,05:36:00
29459,39,M,02:14:35,05:36:00
29460,49,M,02:13:54,05:36:00
29461,29,W,02:11:46,05:36:01
29462,33,M,02:11:58,05:36:01
29463,26,W,02:18:12,05:36:02
29464,36,W,02:22:23,05:36:02
29465,49,M,02:28:36,05:36:02
29466,41,M,02:17:07,05:36:02
29467,29,M,02:31:30,05:36:02
29468,47,W,02:17:33,05:36:03
29469,33,W,02:14:20,05:36:03
29470,58,M,02:20:24,05:36:04
29471,60,W,02:16:49,05:36:04
29472,45,M,02:17:38,05:36:04
29473,35,W,02:28:54,05:36:04
29474,48,M,02:15:13,05:36:04
29475,52,W,02:21:13,05:36:04
29476,35,M,02:32:00,05:36:05
29477,30,M,02:23:05,05:36:05
29478,36,M,02:23:15,05:36:05
29479,43,W,02:22:34,05:36:05
29480,38,W,02:20:40,05:36:06
29481,51,M,02:09:45,05:36:06
29482,35,M,02:27:47,05:36:06
29483,33,W,02:27:22,05:36:06
29484,37,M,02:15:46,05:36:06
29485,46,M,02:21:31,05:36:07
29486,27,M,02:31:15,05:36:07
29487,49,M,02:16:19,05:36:07
29488,36,M,02:10:31,05:36:07
29489,56,M,02:00:31,05:36:07
29490,42,M,02:20:19,05:36:08
29491,33,M,02:16:11,05:36:08
29492,37,W,02:26:01,05:36:08
29493,41,M,02:16:12,05:36:08
29494,51,M,02:17:05,05:36:09
29495,52,M,02:17:50,05:36:09
29496,44,M,02:13:40,05:36:09
29497,48,M,02:23:04,05:36:09
29498,37,W,02:18:18,05:36:09
29499,40,M,02:19:20,05:36:09
29500,41,W,02:04:37,05:36:09
29501,56,M,02:24:11,05:36:09
29502,26,M,02:19:36,05:36:09
29503,29,W,02:20:12,05:36:10
29504,30,M,02:29:59,05:36:11
29505,37,M,02:24:12,05:36:11
29506,51,W,02:21:04,05:36:12
29507,43,M,02:13:37,05:36:12
29508,27,W,02:27:42,05:36:12
29509,39,M,02:15:50,05:36:12
29510,50,M,02:28:22,05:36:13
29511,50,M,02:08:53,05:36:13
29512,41,W,02:21:35,05:36:13
29513,30,W,02:19:44,05:36:13
29514,46,M,02:17:26,05:36:14
29515,55,M,02:13:58,05:36:14
29516,58,M,02:18:49,05:36:14
29517,58,M,02:16:08,05:36:15
29518,50,M,02:18:37,05:36:15
29519,32,W,02:22:03,05:36:16
29520,51,W,02:30:21,05:36:16
29521,38,W,02:20:03,05:36:17
29522,45,M,02:07:28,05:36:17
29523,38,M,02:21:14,05:36:17
29524,43,M,02:04:39,05:36:17
29525,35,W,02:18:21,05:36:17
29526,27,M,02:17:52,05:36:17
29527,32,M,02:14:48,05:36:18
29528,40,W,02:22:05,05:36:18
29529,59,M,02:17:04,05:36:18
29530,45,W,02:23:57,05:36:18
29531,33,W,02:15:37,05:36:19
29532,50,M,02:17:50,05:36:20
29533,29,M,02:22:26,05:36:20
29534,24,W,02:06:34,05:36:20
29535,39,W,02:07:09,05:36:20
29536,28,M,02:22:09,05:36:20
29537,57,M,02:18:23,05:36:21
29538,46,M,02:16:34,05:36:21
29539,49,W,02:23:47,05:36:22
29540,44,W,02:17:09,05:36:22
29541,42,M,02:21:13,05:36:22
29542,41,M,02:13:22,05:36:22
29543,50,M,02:12:26,05:36:22
29544,36,M,02:17:37,05:36:22
29545,41,M,02:20:43,05:36:22
29546,30,M,02:15:21,05:36:23
29547,41,M,02:16:14,05:36:24
29548,44,W,02:17:51,05:36:24
29549,42,W,02:19:19,05:36:24
29550,45,W,02:17:50,05:36:24
29551,54,M,02:21:03,05:36:24
29552,43,W,02:15:49,05:36:25
29553,51,W,02:10:50,05:36:25
29554,25,M,02:00:01,05:36:25
29555,43,M,02:21:53,05:36:26
29556,31,M,02:20:41,05:36:26
29557,42,M,02:18:57,05:36:26
29558,23,W,02:17:16,05:36:27
29559,40,M,02:16:43,05:36:28
29560,41,M,02:14:51,05:36:28
29561,50,M,02:22:52,05:36:28
29562,67,M,02:25:27,05:36:28
29563,49,M,02:22:14,05:36:28
29564,44,M,02:17:47,05:36:29
29565,55,M,02:21:28,05:36:29
29566,40,M,02:11:03,05:36:29
29567,32,W,02:17:10,05:36:29
29568,38,W,02:18:48,05:36:29
29569,32,M,02:14:59,05:36:30
29570,44,W,02:20:42,05:36:30
29571,48,M,02:12:17,05:36:30
29572,32,W,02:20:33,05:36:30
29573,35,W,02:15:43,05:36:31
29574,26,W,02:22:27,05:36:31
29575,49,W,02:16:37,05:36:31
29576,52,M,02:08:15,05:36:32
29577,37,W,02:27:56,05:36:32
29578,53,W,02:14:26,05:36:32
29579,61,M,02:16:53,05:36:32
29580,58,M,02:23:40,05:36:33
29581,57,W,02:17:41,05:36:33
29582,77,M,02:26:29,05:36:33
29583,31,W,02:26:30,05:36:34
29584,56,M,02:13:01,05:36:34
29585,31,W,02:18:20,05:36:35
29586,28,W,02:24:47,05:36:35
29587,51,W,02:28:21,05:36:35
29588,56,M,02:15:54,05:36:35
29589,39,W,02:14:27,05:36:35
29590,32,W,02:25:50,05:36:35
29591,37,W,02:12:48,05:36:35
29592,23,M,02:18:58,05:36:36
29593,39,W,02:21:52,05:36:36
29594,22,M,02:16:28,05:36:36
29595,27,W,02:19:38,05:36:36
29596,60,M,02:34:42,05:36:36
29597,49,M,02:17:32,05:36:37
29598,48,M,02:21:23,05:36:37
29599,43,M,02:25:31,05:36:38
29600,49,W,02:13:29,05:36:38
29601,18,M,02:15:24,05:36:38
29602,23,M,02:25:39,05:36:38
29603,41,M,02:14:43,05:36:38
29604,45,M,02:02:11,05:36:39
29605,41,M,02:20:43,05:36:39
29606,42,M,02:21:19,05:36:39
29607,31,W,02:14:19,05:36:40
29608,32,M,02:19:06,05:36:40
29609,25,W,02:20:04,05:36:41
29610,33,M,02:13:11,05:36:41
29611,31,W,02:28:18,05:36:41
29612,27,M,02:17:59,05:36:42
29613,34,W,02:28:28,05:36:42
29614,52,M,02:29:29,05:36:44
29615,42,W,02:31:13,05:36:44
29616,40,M,02:10:48,05:36:44
29617,65,M,02:23:22,05:36:45
29618,38,W,02:15:45,05:36:45
29619,51,W,02:17:38,05:36:45
29620,47,W,02:22:14,05:36:45
29621,24,W,02:22:37,05:36:45
29622,41,W,02:29:05,05:36:46
29623,28,W,02:13:26,05:36:46
29624,52,M,02:14:53,05:36:46
29625,25,W,02:11:53,05:36:46
29626,66,M,02:18:19,05:36:46
29627,33,W,02:16:32,05:36:46
29628,39,M,02:21:44,05:36:47
29629,43,M,02:26:05,05:36:47
29630,40,M,02:15:59,05:36:47
29631,45,M,02:15:06,05:36:47
29632,50,M,02:19:45,05:36:48
29633,40,M,02:14:13,05:36:48
29634,41,M,02:17:18,05:36:48
29635,65,M,02:07:07,05:36:48
29636,42,W,02:16:25,05:36:48
29637,45,W,02:19:45,05:36:48
29638,24,W,02:26:40,05:36:49
29639,25,W,02:21:01,05:36:49
29640,35,M,02:24:28,05:36:49
29641,38,M,02:16:56,05:36:50
29642,49,W,02:22:05,05:36:50
29643,36,W,02:13:38,05:36:51
29644,40,M,02:09:24,05:36:51
29645,54,W,02:27:18,05:36:51
29646,55,M,02:25:38,05:36:51
29647,37,M,02:16:55,05:36:51
29648,40,M,02:28:15,05:36:52
29649,28,W,02:24:42,05:36:52
29650,65,M,02:23:51,05:36:53
29651,49,M,02:20:50,05:36:53
29652,34,W,02:15:59,05:36:53
29653,50,M,02:17:44,05:36:54
29654,45,W,02:15:14,05:36:54
29655,27,W,02:18:30,05:36:54
29656,56,M,02:11:10,05:36:54
29657,56,M,02:18:58,05:36:54
29658,44,W,02:19:37,05:36:54
29659,33,M,02:04:56,05:36:55
29660,28,M,02:10:29,05:36:55
29661,45,M,02:15:20,05:36:56
29662,35,M,02:13:03,05:36:56
29663,26,W,02:24:41,05:36:56
29664,35,W,02:14:43,05:36:56
29665,63,M,02:24:59,05:36:56
29666,59,W,02:28:12,05:36:57
29667,51,W,02:35:23,05:36:57
29668,42,W,02:17:00,05:36:58
29669,31,W,02:28:03,05:36:58
29670,31,W,02:18:00,05:36:58
29671,67,M,02:14:23,05:36:58
29672,67,M,02:12:52,05:36:59
29673,42,M,02:19:21,05:36:59
29674,41,M,02:10:13,05:36:59
29675,69,W,02:25:18,05:37:00
29676,25,W,02:16:19,05:37:00
29677,38,W,02:21:42,05:37:00
29678,38,W,02:18:01,05:37:00
29679,33,W,02:29:47,05:37:00
29680,36,W,02:17:40,05:37:01
29681,35,M,02:26:42,05:37:01
29682,28,W,02:13:51,05:37:02
29683,27,W,02:13:49,05:37:02
29684,53,W,02:15:10,05:37:02
29685,44,M,02:19:31,05:37:02
29686,46,M,02:23:59,05:37:02
29687,42,M,02:20:48,05:37:02
29688,33,W,02:23:15,05:37:02
29689,35,W,02:17:23,05:37:03
29690,39,M,02:20:27,05:37:03
29691,27,W,02:30:31,05:37:03
29692,41,W,02:25:36,05:37:03
29693,26,W,02:19:19,05:37:04
29694,30,W,02:17:12,05:37:04
29695,30,W,02:13:13,05:37:05
29696,51,M,02:12:38,05:37:05
29697,42,M,02:20:02,05:37:06
29698,51,M,02:11:22,05:37:06
29699,35,M,02:12:30,05:37:07
29700,38,W,02:18:44,05:37:07
29701,30,W,02:25:19,05:37:07
29702,32,M,02:05:07,05:37:07
29703,38,M,02:07:46,05:37:08
29704,46,W,02:21:13,05:37:09
29705,41,M,02:10:15,05:37:09
29706,35,M,02:14:56,05:37:09
29707,30,W,02:23:08,05:37:10
29708,50,W,02:21:47,05:37:11
29709,48,M,02:30:46,05:37:12
29710,50,M,02:04:00,05:37:12
29711,63,W,02:20:21,05:37:12
29712,36,M,02:19:14,05:37:12
29713,47,W,02:23:38,05:37:13
29714,35,W,02:20:07,05:37:13
29715,33,M,02:19:04,05:37:13
29716,44,W,02:12:15,05:37:14
29717,72,M,02:14:30,05:37:14
29718,38,M,02:20:27,05:37:15
29719,43,M,02:27:50,05:37:15
29720,36,W,02:17:03,05:37:15
29721,50,M,02:30:24,05:37:16
29722,60,M,02:15:33,05:37:16
29723,36,W,02:36:51,05:37:17
29724,52,W,02:15:18,05:37:18
29725,30,W,02:06:29,05:37:18
29726,32,W,02:24:36,05:37:19
29727,31,M,02:26:59,05:37:19
29728,35,W,02:16:00,05:37:19
29729,33,W,02:25:13,05:37:19
29730,46,M,02:25:53,05:37:19
29731,48,M,02:17:43,05:37:19
29732,49,M,02:28:24,05:37:20
29733,33,M,02:15:18,05:37:20
29734,48,W,02:25:26,05:37:20
29735,31,M,02:16:39,05:37:20
29736,38,M,02:05:12,05:37:20
29737,64,M,02:21:19,05:37:20
29738,44,W,02:19:12,05:37:21
29739,18,M,02:20:05,05:37:21
29740,46,W,02:17:13,05:37:21
29741,41,W,02:14:33,05:37:21
29742,47,M,02:20:24,05:37:21
29743,56,W,02:24:48,05:37:21
29744,39,W,02:25:00,05:37:21
29745,51,M,02:21:20,05:37:23
29746,26,W,02:11:44,05:37:24
29747,55,M,02:22:27,05:37:24
29748,61,M,02:36:38,05:37:24
29749,36,W,02:21:58,05:37:25
29750,37,W,02:20:13,05:37:25
29751,37,W,02:21:51,05:37:25
29752,41,M,02:19:33,05:37:26
29753,51,M,02:09:57,05:37:26
29754,55,M,02:24:23,05:37:26
29755,38,W,02:25:50,05:37:26
29756,44,M,02:10:25,05:37:27
29757,32,W,02:26:57,05:37:27
29758,54,M,02:37:11,05:37:27
29759,57,M,02:20:20,05:37:27
29760,49,M,02:21:52,05:37:27
29761,61,M,02:10:49,05:37:27
29762,41,M,02:11:44,05:37:28
29763,44,W,02:14:13,05:37:28
29764,46,M,02:10:35,05:37:30
29765,39,W,02:20:30,05:37:31
29766,40,W,02:09:52,05:37:31
29767,29,M,02:17:24,05:37:31
29768,37,W,02:22:42,05:37:31
29769,50,M,02:16:08,05:37:32
29770,65,M,02:14:40,05:37:33
29771,42,M,02:19:16,05:37:33
29772,55,M,02:11:35,05:37:34
29773,66,W,02:23:36,05:37:34
29774,26,M,02:07:10,05:37:34
29775,39,M,02:18:39,05:37:34
29776,30,M,02:11:27,05:37:35
29777,33,M,02:09:18,05:37:35
29778,27,M,02:14:13,05:37:36
29779,50,W,02:21:50,05:37:36
29780,44,M,02:21:25,05:37:36
29781,43,M,02:07:28,05:37:36
29782,41,W,02:27:37,05:37:37
29783,45,W,02:24:43,05:37:37
29784,32,M,02:15:53,05:37:38
29785,52,M,02:14:50,05:37:38
29786,64,M,02:16:19,05:37:38
29787,42,M,02:20:28,05:37:39
29788,44,M,02:22:38,05:37:39
29789,31,M,02:25:08,05:37:39
29790,29,M,02:08:51,05:37:40
29791,39,W,02:16:01,05:37:40
29792,44,W,02:22:48,05:37:40
29793,39,W,02:26:07,05:37:41
29794,38,M,02:25:41,05:37:41
29795,26,W,02:18:30,05:37:41
29796,27,W,02:24:10,05:37:41
29797,40,W,02:28:21,05:37:41
29798,50,W,02:19:05,05:37:42
29799,39,W,02:18:02,05:37:42
29800,41,W,02:21:06,05:37:42
29801,30,W,02:21:30,05:37:43
29802,53,M,02:16:05,05:37:43
29803,30,W,02:22:27,05:37:43
29804,40,M,02:14:18,05:37:44
29805,28,M,02:17:00,05:37:44
29806,55,W,02:23:04,05:37:44
29807,58,W,02:27:11,05:37:44
29808,49,M,02:15:57,05:37:45
29809,33,W,02:16:32,05:37:45
29810,67,M,02:24:03,05:37:45
29811,30,W,02:18:58,05:37:46
29812,30,M,02:16:55,05:37:46
29813,26,M,02:39:48,05:37:47
29814,40,M,02:13:30,05:37:47
29815,29,W,02:17:53,05:37:47
29816,41,M,02:16:32,05:37:47
29817,40,W,02:19:55,05:37:47
29818,31,W,02:15:20,05:37:48
29819,25,M,02:14:56,05:37:49
29820,62,M,02:23:53,05:37:49
29821,17,W,02:13:28,05:37:50
29822,49,M,02:16:50,05:37:50
29823,44,W,02:16:14,05:37:50
29824,36,W,02:23:14,05:37:50
29825,51,M,02:20:30,05:37:51
29826,32,W,02:17:58,05:37:52
29827,32,W,02:24:01,05:37:53
29828,25,W,02:10:54,05:37:53
29829,45,W,02:31:33,05:37:53
29830,51,W,02:15:27,05:37:53
29831,44,M,02:19:36,05:37:54
29832,33,W,02:23:17,05:37:54
29833,48,M,02:02:42,05:37:54
29834,33,M,02:21:08,05:37:54
29835,23,W,02:23:24,05:37:54
29836,26,W,02:25:02,05:37:55
29837,57,M,02:22:09,05:37:56
29838,49,M,02:20:43,05:37:56
29839,36,M,02:19:11,05:37:58
29840,29,W,02:17:46,05:37:58
29841,44,M,02:18:33,05:37:58
29842,45,W,02:11:59,05:37:59
29843,34,W,02:22:58,05:37:59
29844,31,W,02:26:19,05:37:59
29845,44,M,02:22:25,05:37:59
29846,39,W,02:28:58,05:38:00
29847,53,W,02:09:38,05:38:00
29848,32,W,02:25:35,05:38:00
29849,28,W,02:24:45,05:38:01
29850,42,M,02:09:43,05:38:01
29851,46,W,02:25:25,05:38:01
29852,59,M,02:21:14,05:38:01
29853,30,M,02:27:11,05:38:02
29854,44,W,02:20:41,05:38:02
29855,55,M,02:13:07,05:38:03
29856,48,M,02:23:26,05:38:03
29857,60,M,02:21:27,05:38:06
29858,37,M,02:22:56,05:38:06
29859,32,W,02:22:14,05:38:07
29860,55,M,02:08:45,05:38:08
29861,38,M,02:16:39,05:38:08
29862,52,M,02:13:41,05:38:08
29863,33,W,02:12:29,05:38:09
29864,54,M,02:18:12,05:38:09
29865,33,W,02:08:38,05:38:10
